"set";"selector_name";"n_features";"adaboost";"bagging";"extratree";"extratreeS";"gradientboost";"knn";"logit";"mlp";"nb";"ncentroids";"rndforest";"svm";"tree"
"sets_wmedian";"pca";107;0.24390243902439;0.682926829268293;0.219512195121951;0.390243902439024;0.658536585365854;0.731707317073171;0.804878048780488;0.731707317073171;0.51219512195122;0.439024390243902;0.463414634146341;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";108;0.24390243902439;0.731707317073171;0.292682926829268;0.536585365853659;0.634146341463415;0.731707317073171;0.804878048780488;0.682926829268293;0.51219512195122;0.439024390243902;0.609756097560976;0.926829268292683;0.536585365853659
"sets_wmedian";"pca";109;0.24390243902439;0.780487804878049;0.365853658536585;0.560975609756098;0.682926829268293;0.731707317073171;0.804878048780488;0.804878048780488;0.51219512195122;0.439024390243902;0.658536585365854;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";110;0.24390243902439;0.634146341463415;0.414634146341463;0.560975609756098;0.707317073170732;0.731707317073171;0.804878048780488;0.707317073170732;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.560975609756098
"sets_wmedian";"pca";111;0.24390243902439;0.731707317073171;0.292682926829268;0.463414634146341;0.634146341463415;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.634146341463415;0.926829268292683;0.536585365853659
"sets_wmedian";"pca";112;0.24390243902439;0.707317073170732;0.195121951219512;0.536585365853659;0.682926829268293;0.731707317073171;0.804878048780488;0.682926829268293;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.560975609756098
"sets_wmedian";"pca";113;0.24390243902439;0.731707317073171;0.268292682926829;0.536585365853659;0.682926829268293;0.731707317073171;0.804878048780488;0.682926829268293;0.51219512195122;0.439024390243902;0.51219512195122;0.926829268292683;0.634146341463415
"sets_wmedian";"pca";114;0.24390243902439;0.658536585365854;0.268292682926829;0.51219512195122;0.707317073170732;0.731707317073171;0.804878048780488;0.780487804878049;0.51219512195122;0.439024390243902;0.560975609756098;0.926829268292683;0.585365853658537
"sets_wmedian";"pca";115;0.24390243902439;0.731707317073171;0.219512195121951;0.463414634146341;0.634146341463415;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.609756097560976;0.926829268292683;0.585365853658537
"sets_wmedian";"pca";116;0.24390243902439;0.731707317073171;0.24390243902439;0.463414634146341;0.634146341463415;0.731707317073171;0.804878048780488;0.780487804878049;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";117;0.24390243902439;0.75609756097561;0.317073170731707;0.48780487804878;0.682926829268293;0.731707317073171;0.804878048780488;0.804878048780488;0.51219512195122;0.439024390243902;0.609756097560976;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";118;0.24390243902439;0.658536585365854;0.341463414634146;0.48780487804878;0.707317073170732;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.634146341463415;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";119;0.24390243902439;0.731707317073171;0.390243902439024;0.536585365853659;0.658536585365854;0.731707317073171;0.804878048780488;0.731707317073171;0.51219512195122;0.439024390243902;0.609756097560976;0.926829268292683;0.560975609756098
"sets_wmedian";"pca";120;0.24390243902439;0.780487804878049;0.219512195121951;0.463414634146341;0.707317073170732;0.731707317073171;0.804878048780488;0.731707317073171;0.51219512195122;0.439024390243902;0.658536585365854;0.926829268292683;0.634146341463415
"sets_wmedian";"pca";121;0.24390243902439;0.682926829268293;0.170731707317073;0.48780487804878;0.634146341463415;0.731707317073171;0.804878048780488;0.804878048780488;0.51219512195122;0.439024390243902;0.634146341463415;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";122;0.24390243902439;0.853658536585366;0.268292682926829;0.463414634146341;0.658536585365854;0.731707317073171;0.804878048780488;0.731707317073171;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.585365853658537
"sets_wmedian";"pca";123;0.24390243902439;0.707317073170732;0.268292682926829;0.48780487804878;0.682926829268293;0.731707317073171;0.804878048780488;0.731707317073171;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.707317073170732
"sets_wmedian";"pca";124;0.24390243902439;0.585365853658537;0.170731707317073;0.414634146341463;0.658536585365854;0.731707317073171;0.804878048780488;0.804878048780488;0.51219512195122;0.439024390243902;0.560975609756098;0.926829268292683;0.585365853658537
"sets_wmedian";"pca";125;0.24390243902439;0.731707317073171;0.390243902439024;0.609756097560976;0.682926829268293;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.585365853658537
"sets_wmedian";"pca";126;0.24390243902439;0.731707317073171;0.24390243902439;0.51219512195122;0.682926829268293;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.634146341463415;0.926829268292683;0.609756097560976
"sets_wmedian";"pca";127;0.24390243902439;0.707317073170732;0.292682926829268;0.585365853658537;0.634146341463415;0.731707317073171;0.804878048780488;0.780487804878049;0.51219512195122;0.439024390243902;0.51219512195122;0.926829268292683;0.585365853658537
"sets_wmedian";"pca";128;0.24390243902439;0.707317073170732;0.268292682926829;0.51219512195122;0.682926829268293;0.731707317073171;0.804878048780488;0.780487804878049;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.560975609756098
"sets_wmedian";"pca";129;0.24390243902439;0.682926829268293;0.195121951219512;0.341463414634146;0.707317073170732;0.731707317073171;0.804878048780488;0.707317073170732;0.51219512195122;0.439024390243902;0.585365853658537;0.926829268292683;0.560975609756098
"sets_wmedian";"pca";130;0.24390243902439;0.731707317073171;0.24390243902439;0.51219512195122;0.707317073170732;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.609756097560976;0.926829268292683;0.536585365853659
"sets_wmedian";"pca";131;0.24390243902439;0.731707317073171;0.292682926829268;0.634146341463415;0.707317073170732;0.731707317073171;0.804878048780488;0.75609756097561;0.51219512195122;0.439024390243902;0.51219512195122;0.926829268292683;0.560975609756098
"sets_wmedian";"pca";132;0.24390243902439;0.707317073170732;0.292682926829268;0.560975609756098;0.682926829268293;0.731707317073171;0.804878048780488;0.780487804878049;0.51219512195122;0.439024390243902;0.658536585365854;0.926829268292683;0.585365853658537
"sets_wmedian";"rfe";80;0.365853658536585;NA;0.707317073170732;0.926829268292683;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";81;0.365853658536585;NA;0.75609756097561;0.878048780487805;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.853658536585366;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";82;0.365853658536585;NA;0.707317073170732;0.878048780487805;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";83;0.365853658536585;NA;0.731707317073171;0.951219512195122;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.902439024390244
"sets_wmedian";"rfe";84;0.365853658536585;NA;0.707317073170732;0.853658536585366;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";85;0.365853658536585;NA;0.585365853658537;0.951219512195122;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";86;0.365853658536585;NA;0.780487804878049;0.926829268292683;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";87;0.365853658536585;NA;0.707317073170732;0.878048780487805;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";88;0.365853658536585;NA;0.731707317073171;0.951219512195122;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";89;0.365853658536585;NA;0.804878048780488;0.902439024390244;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";90;0.365853658536585;NA;0.682926829268293;0.951219512195122;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.902439024390244
"sets_wmedian";"rfe";91;0.365853658536585;NA;0.75609756097561;0.853658536585366;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";92;0.365853658536585;NA;0.682926829268293;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";93;0.365853658536585;NA;0.75609756097561;0.951219512195122;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.829268292682927;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";94;0.365853658536585;NA;0.731707317073171;0.878048780487805;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";95;0.365853658536585;NA;0.707317073170732;0.951219512195122;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";96;0.365853658536585;NA;0.731707317073171;0.878048780487805;0.902439024390244;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";97;0.365853658536585;NA;0.75609756097561;0.853658536585366;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";98;0.365853658536585;NA;0.634146341463415;0.951219512195122;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";99;0.365853658536585;NA;0.878048780487805;0.926829268292683;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";100;0.365853658536585;NA;0.926829268292683;0.902439024390244;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";101;0.365853658536585;NA;0.682926829268293;0.902439024390244;0.878048780487805;NA;0.829268292682927;NA;NA;NA;0.853658536585366;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";102;0.365853658536585;NA;0.707317073170732;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";103;0.365853658536585;NA;0.707317073170732;0.878048780487805;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";104;0.365853658536585;NA;0.75609756097561;0.926829268292683;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";105;0.365853658536585;NA;0.609756097560976;0.878048780487805;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";106;0.365853658536585;NA;0.75609756097561;0.951219512195122;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.951219512195122;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";107;0.365853658536585;NA;0.707317073170732;0.926829268292683;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";108;0.365853658536585;NA;0.585365853658537;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";109;0.365853658536585;NA;0.658536585365854;0.951219512195122;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";110;0.365853658536585;NA;0.707317073170732;0.829268292682927;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";111;0.365853658536585;NA;0.75609756097561;0.853658536585366;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.902439024390244
"sets_wmedian";"rfe";112;0.365853658536585;NA;0.731707317073171;0.926829268292683;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";113;0.365853658536585;NA;0.829268292682927;0.926829268292683;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";114;0.365853658536585;NA;0.731707317073171;0.878048780487805;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";115;0.365853658536585;NA;0.804878048780488;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.853658536585366;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";116;0.365853658536585;NA;0.634146341463415;0.878048780487805;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";117;0.365853658536585;NA;0.682926829268293;0.878048780487805;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.951219512195122;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";118;0.365853658536585;NA;0.853658536585366;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.853658536585366;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";119;0.365853658536585;NA;0.780487804878049;0.902439024390244;0.902439024390244;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";120;0.365853658536585;NA;0.780487804878049;0.975609756097561;0.902439024390244;NA;0.804878048780488;NA;NA;NA;0.975609756097561;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";121;0.365853658536585;NA;0.731707317073171;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";122;0.365853658536585;NA;0.829268292682927;0.878048780487805;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.902439024390244
"sets_wmedian";"rfe";123;0.365853658536585;NA;0.731707317073171;0.926829268292683;0.902439024390244;NA;0.804878048780488;NA;NA;NA;0.902439024390244;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";124;0.365853658536585;NA;0.682926829268293;0.926829268292683;0.902439024390244;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";125;0.365853658536585;NA;0.75609756097561;0.853658536585366;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.902439024390244
"sets_wmedian";"rfe";126;0.365853658536585;NA;0.853658536585366;0.926829268292683;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";127;0.365853658536585;NA;0.75609756097561;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.902439024390244
"sets_wmedian";"rfe";128;0.365853658536585;NA;0.682926829268293;0.878048780487805;0.902439024390244;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";129;0.365853658536585;NA;0.731707317073171;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.878048780487805;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";130;0.365853658536585;NA;0.658536585365854;0.853658536585366;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.853658536585366;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";131;0.365853658536585;NA;0.658536585365854;0.902439024390244;0.878048780487805;NA;0.804878048780488;NA;NA;NA;0.926829268292683;0.926829268292683;0.926829268292683
"sets_wmedian";"rfe";132;0.365853658536585;0.926829268292683;0.804878048780488;0.926829268292683;0.902439024390244;0.731707317073171;0.804878048780488;0.731707317073171;0.902439024390244;0.439024390243902;0.926829268292683;0.926829268292683;0.926829268292683
