set;clf_name;selector_name;n_features;accuracy
sets_wmedian;extratree;rfe;108;0.5853658536585366
sets_wmedian;extratree;rfe;107;0.7073170731707317
sets_wmedian;extratree;rfe;106;0.7560975609756098
sets_wmedian;extratree;rfe;105;0.6097560975609756
sets_wmedian;extratree;rfe;104;0.7560975609756098
sets_wmedian;extratree;rfe;103;0.7073170731707317
sets_wmedian;extratree;rfe;102;0.7073170731707317
sets_wmedian;extratree;rfe;101;0.6829268292682927
sets_wmedian;extratree;rfe;100;0.926829268292683
sets_wmedian;extratree;rfe;99;0.8780487804878049
sets_wmedian;extratree;rfe;98;0.6341463414634146
sets_wmedian;extratree;rfe;97;0.7560975609756098
sets_wmedian;extratree;rfe;96;0.7317073170731707
sets_wmedian;extratree;rfe;95;0.7073170731707317
sets_wmedian;extratree;rfe;94;0.7317073170731707
sets_wmedian;extratree;rfe;93;0.7560975609756098
sets_wmedian;extratree;rfe;92;0.6829268292682927
sets_wmedian;extratree;rfe;91;0.7560975609756098
sets_wmedian;extratree;rfe;90;0.6829268292682927
sets_wmedian;extratree;rfe;89;0.8048780487804879
sets_wmedian;extratree;rfe;88;0.7317073170731707
sets_wmedian;extratree;rfe;87;0.7073170731707317
sets_wmedian;extratree;rfe;86;0.7804878048780488
sets_wmedian;extratree;rfe;85;0.5853658536585366
sets_wmedian;extratree;rfe;84;0.7073170731707317
sets_wmedian;extratree;rfe;83;0.7317073170731707
sets_wmedian;extratree;rfe;82;0.7073170731707317
sets_wmedian;extratree;rfe;81;0.7560975609756098
sets_wmedian;extratree;rfe;80;0.7073170731707317
sets_wmedian;adaboost;rfe;132;0.36585365853658536
sets_wmedian;adaboost;rfe;131;0.36585365853658536
sets_wmedian;adaboost;rfe;130;0.36585365853658536
sets_wmedian;adaboost;rfe;129;0.36585365853658536
sets_wmedian;adaboost;rfe;128;0.36585365853658536
sets_wmedian;adaboost;rfe;127;0.36585365853658536
sets_wmedian;adaboost;rfe;126;0.36585365853658536
sets_wmedian;adaboost;rfe;125;0.36585365853658536
sets_wmedian;adaboost;rfe;124;0.36585365853658536
sets_wmedian;adaboost;rfe;123;0.36585365853658536
sets_wmedian;adaboost;rfe;122;0.36585365853658536
sets_wmedian;adaboost;rfe;121;0.36585365853658536
sets_wmedian;adaboost;rfe;120;0.36585365853658536
sets_wmedian;adaboost;rfe;119;0.36585365853658536
sets_wmedian;adaboost;rfe;118;0.36585365853658536
sets_wmedian;adaboost;rfe;117;0.36585365853658536
sets_wmedian;adaboost;rfe;116;0.36585365853658536
sets_wmedian;adaboost;rfe;115;0.36585365853658536
sets_wmedian;adaboost;rfe;114;0.36585365853658536
sets_wmedian;adaboost;rfe;113;0.36585365853658536
sets_wmedian;adaboost;rfe;112;0.36585365853658536
sets_wmedian;adaboost;rfe;111;0.36585365853658536
sets_wmedian;adaboost;rfe;110;0.36585365853658536
sets_wmedian;adaboost;rfe;109;0.36585365853658536
sets_wmedian;adaboost;rfe;108;0.36585365853658536
sets_wmedian;adaboost;rfe;107;0.36585365853658536
sets_wmedian;adaboost;rfe;106;0.36585365853658536
sets_wmedian;adaboost;rfe;105;0.36585365853658536
sets_wmedian;adaboost;rfe;104;0.36585365853658536
sets_wmedian;adaboost;rfe;103;0.36585365853658536
sets_wmedian;adaboost;rfe;102;0.36585365853658536
sets_wmedian;adaboost;rfe;101;0.36585365853658536
sets_wmedian;adaboost;rfe;100;0.36585365853658536
sets_wmedian;adaboost;rfe;99;0.36585365853658536
sets_wmedian;adaboost;rfe;98;0.36585365853658536
sets_wmedian;adaboost;rfe;97;0.36585365853658536
sets_wmedian;adaboost;rfe;96;0.36585365853658536
sets_wmedian;adaboost;rfe;95;0.36585365853658536
sets_wmedian;adaboost;rfe;94;0.36585365853658536
sets_wmedian;adaboost;rfe;93;0.36585365853658536
sets_wmedian;adaboost;rfe;92;0.36585365853658536
sets_wmedian;adaboost;rfe;91;0.36585365853658536
sets_wmedian;adaboost;rfe;90;0.36585365853658536
sets_wmedian;adaboost;rfe;89;0.36585365853658536
sets_wmedian;adaboost;rfe;88;0.36585365853658536
sets_wmedian;adaboost;rfe;87;0.36585365853658536
sets_wmedian;adaboost;rfe;86;0.36585365853658536
sets_wmedian;adaboost;rfe;85;0.36585365853658536
sets_wmedian;adaboost;rfe;84;0.36585365853658536
sets_wmedian;adaboost;rfe;83;0.36585365853658536
sets_wmedian;adaboost;rfe;82;0.36585365853658536
sets_wmedian;adaboost;rfe;81;0.36585365853658536
sets_wmedian;adaboost;rfe;80;0.36585365853658536
sets_wmedian;bagging;rfe;132;0.926829268292683
sets_wmedian;extratreeS;rfe;132;0.926829268292683
sets_wmedian;extratreeS;rfe;131;0.9024390243902439
sets_wmedian;extratreeS;rfe;130;0.8536585365853658
sets_wmedian;extratreeS;rfe;129;0.9024390243902439
sets_wmedian;extratreeS;rfe;128;0.8780487804878049
sets_wmedian;extratreeS;rfe;127;0.9024390243902439
sets_wmedian;extratreeS;rfe;126;0.926829268292683
sets_wmedian;extratreeS;rfe;125;0.8536585365853658
sets_wmedian;extratreeS;rfe;124;0.926829268292683
sets_wmedian;extratreeS;rfe;123;0.926829268292683
sets_wmedian;extratreeS;rfe;122;0.8780487804878049
sets_wmedian;extratreeS;rfe;121;0.9024390243902439
sets_wmedian;extratreeS;rfe;120;0.975609756097561
sets_wmedian;extratreeS;rfe;119;0.9024390243902439
sets_wmedian;extratreeS;rfe;118;0.9024390243902439
sets_wmedian;extratreeS;rfe;117;0.8780487804878049
sets_wmedian;extratreeS;rfe;116;0.8780487804878049
sets_wmedian;extratreeS;rfe;115;0.9024390243902439
sets_wmedian;extratreeS;rfe;114;0.8780487804878049
sets_wmedian;extratreeS;rfe;113;0.926829268292683
sets_wmedian;extratreeS;rfe;112;0.926829268292683
sets_wmedian;extratreeS;rfe;111;0.8536585365853658
sets_wmedian;extratreeS;rfe;110;0.8292682926829268
sets_wmedian;extratreeS;rfe;109;0.9512195121951219
sets_wmedian;extratreeS;rfe;108;0.9024390243902439
sets_wmedian;extratreeS;rfe;107;0.926829268292683
sets_wmedian;extratreeS;rfe;106;0.9512195121951219
sets_wmedian;extratreeS;rfe;105;0.8780487804878049
sets_wmedian;extratreeS;rfe;104;0.926829268292683
sets_wmedian;extratreeS;rfe;103;0.8780487804878049
sets_wmedian;extratreeS;rfe;102;0.9024390243902439
sets_wmedian;extratreeS;rfe;101;0.9024390243902439
sets_wmedian;extratreeS;rfe;100;0.9024390243902439
sets_wmedian;extratreeS;rfe;99;0.926829268292683
sets_wmedian;extratreeS;rfe;98;0.9512195121951219
sets_wmedian;extratreeS;rfe;97;0.8536585365853658
sets_wmedian;extratreeS;rfe;96;0.8780487804878049
sets_wmedian;extratreeS;rfe;95;0.9512195121951219
sets_wmedian;extratreeS;rfe;94;0.8780487804878049
sets_wmedian;extratreeS;rfe;93;0.9512195121951219
sets_wmedian;extratreeS;rfe;92;0.9024390243902439
sets_wmedian;extratreeS;rfe;91;0.8536585365853658
sets_wmedian;extratreeS;rfe;90;0.9512195121951219
sets_wmedian;extratreeS;rfe;89;0.9024390243902439
sets_wmedian;extratreeS;rfe;88;0.9512195121951219
sets_wmedian;extratreeS;rfe;87;0.8780487804878049
sets_wmedian;extratreeS;rfe;86;0.926829268292683
sets_wmedian;extratreeS;rfe;85;0.9512195121951219
sets_wmedian;extratreeS;rfe;84;0.8536585365853658
sets_wmedian;extratreeS;rfe;83;0.9512195121951219
sets_wmedian;extratreeS;rfe;82;0.8780487804878049
sets_wmedian;extratreeS;rfe;81;0.8780487804878049
sets_wmedian;extratreeS;rfe;80;0.926829268292683
sets_wmedian;gradientboost;rfe;132;0.9024390243902439
sets_wmedian;gradientboost;rfe;131;0.8780487804878049
sets_wmedian;gradientboost;rfe;130;0.8780487804878049
sets_wmedian;gradientboost;rfe;129;0.8780487804878049
sets_wmedian;gradientboost;rfe;128;0.9024390243902439
sets_wmedian;gradientboost;rfe;127;0.8780487804878049
sets_wmedian;gradientboost;rfe;126;0.8780487804878049
sets_wmedian;gradientboost;rfe;125;0.8780487804878049
sets_wmedian;gradientboost;rfe;124;0.9024390243902439
sets_wmedian;gradientboost;rfe;123;0.9024390243902439
sets_wmedian;gradientboost;rfe;122;0.8780487804878049
sets_wmedian;gradientboost;rfe;121;0.8780487804878049
sets_wmedian;gradientboost;rfe;120;0.9024390243902439
sets_wmedian;gradientboost;rfe;119;0.9024390243902439
sets_wmedian;gradientboost;rfe;118;0.8780487804878049
sets_wmedian;gradientboost;rfe;117;0.8780487804878049
sets_wmedian;gradientboost;rfe;116;0.8780487804878049
sets_wmedian;gradientboost;rfe;115;0.8780487804878049
sets_wmedian;gradientboost;rfe;114;0.8780487804878049
sets_wmedian;gradientboost;rfe;113;0.8780487804878049
sets_wmedian;gradientboost;rfe;112;0.8780487804878049
sets_wmedian;gradientboost;rfe;111;0.8780487804878049
sets_wmedian;gradientboost;rfe;110;0.8780487804878049
sets_wmedian;gradientboost;rfe;109;0.8780487804878049
sets_wmedian;gradientboost;rfe;108;0.8780487804878049
sets_wmedian;gradientboost;rfe;107;0.8780487804878049
sets_wmedian;gradientboost;rfe;106;0.8780487804878049
sets_wmedian;gradientboost;rfe;105;0.8780487804878049
sets_wmedian;gradientboost;rfe;104;0.8780487804878049
sets_wmedian;gradientboost;rfe;103;0.8780487804878049
sets_wmedian;gradientboost;rfe;102;0.8780487804878049
sets_wmedian;gradientboost;rfe;101;0.8780487804878049
sets_wmedian;gradientboost;rfe;100;0.8780487804878049
sets_wmedian;gradientboost;rfe;99;0.8780487804878049
sets_wmedian;gradientboost;rfe;98;0.8780487804878049
sets_wmedian;gradientboost;rfe;97;0.8780487804878049
sets_wmedian;gradientboost;rfe;96;0.9024390243902439
sets_wmedian;gradientboost;rfe;95;0.9024390243902439
sets_wmedian;gradientboost;rfe;94;0.9024390243902439
sets_wmedian;gradientboost;rfe;93;0.9024390243902439
sets_wmedian;gradientboost;rfe;92;0.8780487804878049
sets_wmedian;gradientboost;rfe;91;0.9024390243902439
sets_wmedian;gradientboost;rfe;90;0.9024390243902439
sets_wmedian;gradientboost;rfe;89;0.8780487804878049
sets_wmedian;gradientboost;rfe;88;0.9024390243902439
sets_wmedian;gradientboost;rfe;87;0.9024390243902439
sets_wmedian;gradientboost;rfe;86;0.9024390243902439
sets_wmedian;gradientboost;rfe;85;0.8780487804878049
sets_wmedian;gradientboost;rfe;84;0.9024390243902439
sets_wmedian;gradientboost;rfe;83;0.9024390243902439
sets_wmedian;gradientboost;rfe;82;0.9024390243902439
sets_wmedian;gradientboost;rfe;81;0.8780487804878049
sets_wmedian;gradientboost;rfe;80;0.8780487804878049
sets_wmedian;rndforest;rfe;132;0.926829268292683
sets_wmedian;rndforest;rfe;131;0.926829268292683
sets_wmedian;rndforest;rfe;130;0.8536585365853658
sets_wmedian;rndforest;rfe;129;0.8780487804878049
sets_wmedian;rndforest;rfe;128;0.8780487804878049
sets_wmedian;rndforest;rfe;127;0.926829268292683
sets_wmedian;rndforest;rfe;126;0.926829268292683
sets_wmedian;rndforest;rfe;125;0.926829268292683
sets_wmedian;rndforest;rfe;124;0.8780487804878049
sets_wmedian;rndforest;rfe;123;0.9024390243902439
sets_wmedian;rndforest;rfe;122;0.9024390243902439
sets_wmedian;rndforest;rfe;121;0.9024390243902439
sets_wmedian;rndforest;rfe;120;0.975609756097561
sets_wmedian;rndforest;rfe;119;0.9024390243902439
sets_wmedian;rndforest;rfe;118;0.8536585365853658
sets_wmedian;rndforest;rfe;117;0.9512195121951219
sets_wmedian;rndforest;rfe;116;0.926829268292683
sets_wmedian;rndforest;rfe;115;0.8536585365853658
sets_wmedian;rndforest;rfe;114;0.9024390243902439
sets_wmedian;rndforest;rfe;113;0.926829268292683
sets_wmedian;rndforest;rfe;112;0.8780487804878049
sets_wmedian;rndforest;rfe;111;0.926829268292683
sets_wmedian;rndforest;rfe;110;0.9024390243902439
sets_wmedian;rndforest;rfe;109;0.9024390243902439
sets_wmedian;rndforest;rfe;108;0.926829268292683
sets_wmedian;rndforest;rfe;107;0.9024390243902439
sets_wmedian;rndforest;rfe;106;0.9512195121951219
sets_wmedian;rndforest;rfe;105;0.8780487804878049
sets_wmedian;rndforest;rfe;104;0.9024390243902439
sets_wmedian;rndforest;rfe;103;0.9024390243902439
sets_wmedian;rndforest;rfe;102;0.8780487804878049
sets_wmedian;rndforest;rfe;101;0.8536585365853658
sets_wmedian;rndforest;rfe;100;0.9024390243902439
sets_wmedian;rndforest;rfe;99;0.8780487804878049
sets_wmedian;rndforest;rfe;98;0.9024390243902439
sets_wmedian;rndforest;rfe;97;0.926829268292683
sets_wmedian;rndforest;rfe;96;0.9024390243902439
sets_wmedian;rndforest;rfe;95;0.926829268292683
sets_wmedian;rndforest;rfe;94;0.9024390243902439
sets_wmedian;rndforest;rfe;93;0.8292682926829268
sets_wmedian;rndforest;rfe;92;0.8780487804878049
sets_wmedian;rndforest;rfe;91;0.8780487804878049
sets_wmedian;rndforest;rfe;90;0.9024390243902439
sets_wmedian;rndforest;rfe;89;0.9024390243902439
sets_wmedian;rndforest;rfe;88;0.9024390243902439
sets_wmedian;rndforest;rfe;87;0.926829268292683
sets_wmedian;rndforest;rfe;86;0.9024390243902439
sets_wmedian;rndforest;rfe;85;0.926829268292683
sets_wmedian;rndforest;rfe;84;0.926829268292683
sets_wmedian;rndforest;rfe;83;0.9024390243902439
sets_wmedian;rndforest;rfe;82;0.926829268292683
sets_wmedian;rndforest;rfe;81;0.8536585365853658
sets_wmedian;rndforest;rfe;80;0.8780487804878049
sets_wmedian;mlp;rfe;132;0.7317073170731707
sets_wmedian;logit;pca;132;0.8048780487804879
sets_wmedian;logit;pca;131;0.8048780487804879
sets_wmedian;logit;pca;130;0.8048780487804879
sets_wmedian;logit;pca;129;0.8048780487804879
sets_wmedian;logit;pca;128;0.8048780487804879
sets_wmedian;logit;pca;127;0.8048780487804879
sets_wmedian;logit;pca;126;0.8048780487804879
sets_wmedian;logit;pca;125;0.8048780487804879
sets_wmedian;logit;pca;124;0.8048780487804879
sets_wmedian;logit;pca;123;0.8048780487804879
sets_wmedian;logit;pca;122;0.8048780487804879
sets_wmedian;logit;pca;121;0.8048780487804879
sets_wmedian;logit;pca;120;0.8048780487804879
sets_wmedian;logit;pca;119;0.8048780487804879
sets_wmedian;logit;pca;118;0.8048780487804879
sets_wmedian;logit;pca;117;0.8048780487804879
sets_wmedian;logit;pca;116;0.8048780487804879
sets_wmedian;logit;pca;115;0.8048780487804879
sets_wmedian;logit;pca;114;0.8048780487804879
sets_wmedian;logit;pca;113;0.8048780487804879
sets_wmedian;logit;pca;112;0.8048780487804879
sets_wmedian;logit;pca;111;0.8048780487804879
sets_wmedian;logit;pca;110;0.8048780487804879
sets_wmedian;logit;pca;109;0.8048780487804879
sets_wmedian;logit;pca;108;0.8048780487804879
sets_wmedian;logit;pca;107;0.8048780487804879
sets_wmedian;logit;pca;106;0.8048780487804879
sets_wmedian;logit;pca;105;0.8048780487804879
sets_wmedian;logit;pca;104;0.8048780487804879
sets_wmedian;logit;pca;103;0.8048780487804879
sets_wmedian;logit;pca;102;0.8048780487804879
sets_wmedian;logit;pca;101;0.8048780487804879
sets_wmedian;logit;pca;100;0.8048780487804879
sets_wmedian;logit;pca;99;0.8048780487804879
sets_wmedian;logit;pca;98;0.8048780487804879
sets_wmedian;logit;pca;97;0.8048780487804879
sets_wmedian;logit;pca;96;0.8048780487804879
sets_wmedian;logit;pca;95;0.8048780487804879
sets_wmedian;logit;pca;94;0.8048780487804879
sets_wmedian;logit;pca;93;0.8048780487804879
sets_wmedian;logit;pca;92;0.8048780487804879
sets_wmedian;logit;pca;91;0.8048780487804879
sets_wmedian;logit;pca;90;0.8048780487804879
sets_wmedian;logit;pca;89;0.8048780487804879
sets_wmedian;logit;pca;88;0.8048780487804879
sets_wmedian;logit;pca;87;0.8048780487804879
sets_wmedian;logit;pca;86;0.8048780487804879
sets_wmedian;logit;pca;85;0.8048780487804879
sets_wmedian;logit;pca;84;0.8048780487804879
sets_wmedian;logit;pca;83;0.8048780487804879
sets_wmedian;logit;pca;82;0.8048780487804879
sets_wmedian;logit;pca;81;0.8048780487804879
sets_wmedian;logit;pca;80;0.8048780487804879
sets_wmedian;nb;pca;132;0.5121951219512195
sets_wmedian;nb;pca;131;0.5121951219512195
sets_wmedian;nb;pca;130;0.5121951219512195
sets_wmedian;nb;pca;129;0.5121951219512195
sets_wmedian;nb;pca;128;0.5121951219512195
sets_wmedian;nb;pca;127;0.5121951219512195
sets_wmedian;nb;pca;126;0.5121951219512195
sets_wmedian;nb;pca;125;0.5121951219512195
sets_wmedian;nb;pca;124;0.5121951219512195
sets_wmedian;nb;pca;123;0.5121951219512195
sets_wmedian;nb;pca;122;0.5121951219512195
sets_wmedian;nb;pca;121;0.5121951219512195
sets_wmedian;nb;pca;120;0.5121951219512195
sets_wmedian;nb;pca;119;0.5121951219512195
sets_wmedian;nb;pca;118;0.5121951219512195
sets_wmedian;nb;pca;117;0.5121951219512195
sets_wmedian;nb;pca;116;0.5121951219512195
sets_wmedian;nb;pca;115;0.5121951219512195
sets_wmedian;nb;pca;114;0.5121951219512195
sets_wmedian;nb;pca;113;0.5121951219512195
sets_wmedian;nb;pca;112;0.5121951219512195
sets_wmedian;nb;pca;111;0.5121951219512195
sets_wmedian;nb;pca;110;0.5121951219512195
sets_wmedian;nb;pca;109;0.5121951219512195
sets_wmedian;nb;pca;108;0.5121951219512195
sets_wmedian;nb;pca;107;0.5121951219512195
sets_wmedian;nb;pca;106;0.5121951219512195
sets_wmedian;nb;pca;105;0.5121951219512195
sets_wmedian;nb;pca;104;0.5121951219512195
sets_wmedian;nb;pca;103;0.5121951219512195
sets_wmedian;nb;pca;102;0.5121951219512195
sets_wmedian;nb;pca;101;0.5121951219512195
sets_wmedian;nb;pca;100;0.5121951219512195
sets_wmedian;nb;pca;99;0.5121951219512195
sets_wmedian;nb;pca;98;0.5121951219512195
sets_wmedian;nb;pca;97;0.5121951219512195
sets_wmedian;nb;pca;96;0.5121951219512195
sets_wmedian;nb;pca;95;0.5121951219512195
sets_wmedian;nb;pca;94;0.5121951219512195
sets_wmedian;nb;pca;93;0.5121951219512195
sets_wmedian;nb;pca;92;0.5121951219512195
sets_wmedian;nb;pca;91;0.5121951219512195
sets_wmedian;nb;pca;90;0.5121951219512195
sets_wmedian;nb;pca;89;0.5121951219512195
sets_wmedian;nb;pca;88;0.5121951219512195
sets_wmedian;nb;pca;87;0.5121951219512195
sets_wmedian;nb;pca;86;0.5121951219512195
sets_wmedian;nb;pca;85;0.5121951219512195
sets_wmedian;nb;pca;84;0.5121951219512195
sets_wmedian;nb;pca;83;0.5121951219512195
sets_wmedian;nb;pca;82;0.4878048780487805
sets_wmedian;nb;pca;81;0.4878048780487805
sets_wmedian;nb;pca;80;0.5121951219512195
sets_wmedian;svm;pca;132;0.926829268292683
sets_wmedian;svm;pca;131;0.926829268292683
sets_wmedian;svm;pca;130;0.926829268292683
sets_wmedian;svm;pca;129;0.926829268292683
sets_wmedian;svm;pca;128;0.926829268292683
sets_wmedian;svm;pca;127;0.926829268292683
sets_wmedian;svm;pca;126;0.926829268292683
sets_wmedian;svm;pca;125;0.926829268292683
sets_wmedian;svm;pca;124;0.926829268292683
sets_wmedian;svm;pca;123;0.926829268292683
sets_wmedian;svm;pca;122;0.926829268292683
sets_wmedian;svm;pca;121;0.926829268292683
sets_wmedian;svm;pca;120;0.926829268292683
sets_wmedian;svm;pca;119;0.926829268292683
sets_wmedian;svm;pca;118;0.926829268292683
sets_wmedian;svm;pca;117;0.926829268292683
sets_wmedian;svm;pca;116;0.926829268292683
sets_wmedian;svm;pca;115;0.926829268292683
sets_wmedian;svm;pca;114;0.926829268292683
sets_wmedian;svm;pca;113;0.926829268292683
sets_wmedian;svm;pca;112;0.926829268292683
sets_wmedian;svm;pca;111;0.926829268292683
sets_wmedian;svm;pca;110;0.926829268292683
sets_wmedian;svm;pca;109;0.926829268292683
sets_wmedian;svm;pca;108;0.926829268292683
sets_wmedian;svm;pca;107;0.926829268292683
sets_wmedian;svm;pca;106;0.926829268292683
sets_wmedian;svm;pca;105;0.926829268292683
sets_wmedian;svm;pca;104;0.926829268292683
sets_wmedian;svm;pca;103;0.926829268292683
sets_wmedian;svm;pca;102;0.926829268292683
sets_wmedian;svm;pca;101;0.926829268292683
sets_wmedian;svm;pca;100;0.926829268292683
sets_wmedian;svm;pca;99;0.926829268292683
sets_wmedian;svm;pca;98;0.926829268292683
sets_wmedian;svm;pca;97;0.926829268292683
sets_wmedian;svm;pca;96;0.926829268292683
sets_wmedian;svm;pca;95;0.926829268292683
sets_wmedian;svm;pca;94;0.926829268292683
sets_wmedian;svm;pca;93;0.926829268292683
sets_wmedian;svm;pca;92;0.926829268292683
sets_wmedian;svm;pca;91;0.926829268292683
sets_wmedian;svm;pca;90;0.926829268292683
sets_wmedian;svm;pca;89;0.926829268292683
sets_wmedian;svm;pca;88;0.926829268292683
sets_wmedian;svm;pca;87;0.926829268292683
sets_wmedian;svm;pca;86;0.926829268292683
sets_wmedian;svm;pca;85;0.926829268292683
sets_wmedian;svm;pca;84;0.926829268292683
sets_wmedian;svm;pca;83;0.926829268292683
sets_wmedian;svm;pca;82;0.926829268292683
sets_wmedian;svm;pca;81;0.926829268292683
sets_wmedian;svm;pca;80;0.926829268292683
sets_wmedian;knn;pca;132;0.7317073170731707
sets_wmedian;knn;pca;131;0.7317073170731707
sets_wmedian;knn;pca;130;0.7317073170731707
sets_wmedian;knn;pca;129;0.7317073170731707
sets_wmedian;knn;pca;128;0.7317073170731707
sets_wmedian;knn;pca;127;0.7317073170731707
sets_wmedian;knn;pca;126;0.7317073170731707
sets_wmedian;knn;pca;125;0.7317073170731707
sets_wmedian;knn;pca;124;0.7317073170731707
sets_wmedian;knn;pca;123;0.7317073170731707
sets_wmedian;knn;pca;122;0.7317073170731707
sets_wmedian;knn;pca;121;0.7317073170731707
sets_wmedian;knn;pca;120;0.7317073170731707
sets_wmedian;knn;pca;119;0.7317073170731707
sets_wmedian;knn;pca;118;0.7317073170731707
sets_wmedian;knn;pca;117;0.7317073170731707
sets_wmedian;knn;pca;116;0.7317073170731707
sets_wmedian;knn;pca;115;0.7317073170731707
sets_wmedian;knn;pca;114;0.7317073170731707
sets_wmedian;knn;pca;113;0.7317073170731707
sets_wmedian;knn;pca;112;0.7317073170731707
sets_wmedian;knn;pca;111;0.7317073170731707
sets_wmedian;knn;pca;110;0.7317073170731707
sets_wmedian;knn;pca;109;0.7317073170731707
sets_wmedian;knn;pca;108;0.7317073170731707
sets_wmedian;knn;pca;107;0.7317073170731707
sets_wmedian;knn;pca;106;0.7317073170731707
sets_wmedian;knn;pca;105;0.7317073170731707
sets_wmedian;knn;pca;104;0.7317073170731707
sets_wmedian;knn;pca;103;0.7317073170731707
sets_wmedian;knn;pca;102;0.7317073170731707
sets_wmedian;knn;pca;101;0.7317073170731707
sets_wmedian;knn;pca;100;0.7317073170731707
sets_wmedian;knn;pca;99;0.7317073170731707
sets_wmedian;knn;pca;98;0.7317073170731707
sets_wmedian;knn;pca;97;0.7317073170731707
sets_wmedian;knn;pca;96;0.7317073170731707
sets_wmedian;knn;pca;95;0.7317073170731707
sets_wmedian;knn;pca;94;0.7317073170731707
sets_wmedian;knn;pca;93;0.7317073170731707
sets_wmedian;knn;pca;92;0.7317073170731707
sets_wmedian;knn;pca;91;0.7317073170731707
sets_wmedian;knn;pca;90;0.7317073170731707
sets_wmedian;knn;pca;89;0.7317073170731707
sets_wmedian;knn;pca;88;0.7317073170731707
sets_wmedian;knn;pca;87;0.7317073170731707
sets_wmedian;knn;pca;86;0.7317073170731707
sets_wmedian;knn;pca;85;0.7317073170731707
sets_wmedian;knn;pca;84;0.7317073170731707
sets_wmedian;knn;pca;83;0.7317073170731707
sets_wmedian;knn;pca;82;0.7317073170731707
sets_wmedian;knn;pca;81;0.7317073170731707
sets_wmedian;knn;pca;80;0.7317073170731707
sets_wmedian;ncentroids;pca;132;0.43902439024390244
sets_wmedian;ncentroids;pca;131;0.43902439024390244
sets_wmedian;ncentroids;pca;130;0.43902439024390244
sets_wmedian;ncentroids;pca;129;0.43902439024390244
sets_wmedian;ncentroids;pca;128;0.43902439024390244
sets_wmedian;ncentroids;pca;127;0.43902439024390244
sets_wmedian;ncentroids;pca;126;0.43902439024390244
sets_wmedian;ncentroids;pca;125;0.43902439024390244
sets_wmedian;ncentroids;pca;124;0.43902439024390244
sets_wmedian;ncentroids;pca;123;0.43902439024390244
sets_wmedian;ncentroids;pca;122;0.43902439024390244
sets_wmedian;ncentroids;pca;121;0.43902439024390244
sets_wmedian;ncentroids;pca;120;0.43902439024390244
sets_wmedian;ncentroids;pca;119;0.43902439024390244
sets_wmedian;ncentroids;pca;118;0.43902439024390244
sets_wmedian;ncentroids;pca;117;0.43902439024390244
sets_wmedian;ncentroids;pca;116;0.43902439024390244
sets_wmedian;ncentroids;pca;115;0.43902439024390244
sets_wmedian;ncentroids;pca;114;0.43902439024390244
sets_wmedian;ncentroids;pca;113;0.43902439024390244
sets_wmedian;ncentroids;pca;112;0.43902439024390244
sets_wmedian;ncentroids;pca;111;0.43902439024390244
sets_wmedian;ncentroids;pca;110;0.43902439024390244
sets_wmedian;ncentroids;pca;109;0.43902439024390244
sets_wmedian;ncentroids;pca;108;0.43902439024390244
sets_wmedian;ncentroids;pca;107;0.43902439024390244
sets_wmedian;ncentroids;pca;106;0.43902439024390244
sets_wmedian;ncentroids;pca;105;0.43902439024390244
sets_wmedian;ncentroids;pca;104;0.43902439024390244
sets_wmedian;ncentroids;pca;103;0.43902439024390244
sets_wmedian;ncentroids;pca;102;0.43902439024390244
sets_wmedian;ncentroids;pca;101;0.43902439024390244
sets_wmedian;ncentroids;pca;100;0.43902439024390244
sets_wmedian;ncentroids;pca;99;0.43902439024390244
sets_wmedian;ncentroids;pca;98;0.43902439024390244
sets_wmedian;ncentroids;pca;97;0.43902439024390244
sets_wmedian;ncentroids;pca;96;0.43902439024390244
sets_wmedian;ncentroids;pca;95;0.43902439024390244
sets_wmedian;ncentroids;pca;94;0.43902439024390244
sets_wmedian;ncentroids;pca;93;0.43902439024390244
sets_wmedian;ncentroids;pca;92;0.43902439024390244
sets_wmedian;ncentroids;pca;91;0.43902439024390244
sets_wmedian;ncentroids;pca;90;0.43902439024390244
sets_wmedian;ncentroids;pca;89;0.43902439024390244
sets_wmedian;ncentroids;pca;88;0.43902439024390244
sets_wmedian;ncentroids;pca;87;0.43902439024390244
sets_wmedian;ncentroids;pca;86;0.43902439024390244
sets_wmedian;ncentroids;pca;85;0.43902439024390244
sets_wmedian;ncentroids;pca;84;0.43902439024390244
sets_wmedian;ncentroids;pca;83;0.43902439024390244
sets_wmedian;ncentroids;pca;82;0.43902439024390244
sets_wmedian;ncentroids;pca;81;0.43902439024390244
sets_wmedian;ncentroids;pca;80;0.43902439024390244
sets_wmedian;tree;pca;132;0.5853658536585366
sets_wmedian;tree;pca;131;0.5609756097560976
sets_wmedian;tree;pca;130;0.5365853658536586
sets_wmedian;tree;pca;129;0.5609756097560976
sets_wmedian;tree;pca;128;0.5609756097560976
sets_wmedian;tree;pca;127;0.5853658536585366
sets_wmedian;tree;pca;126;0.6097560975609756
sets_wmedian;tree;pca;125;0.5853658536585366
sets_wmedian;tree;pca;124;0.5853658536585366
sets_wmedian;tree;pca;123;0.7073170731707317
sets_wmedian;tree;pca;122;0.5853658536585366
sets_wmedian;tree;pca;121;0.6097560975609756
sets_wmedian;tree;pca;120;0.6341463414634146
sets_wmedian;tree;pca;119;0.5609756097560976
sets_wmedian;tree;pca;118;0.6097560975609756
